data_ocorrencia,hora_ocorrencia,regiao_administrativa,tipo_crime,descricao_crime,sexo_vitima,idade_vitima,arma_utilizada,status
2023-01-18,16:45,São Sebastião,TRÁFICO DE DROGAS,Ocorrência registrada.,Feminino,59,Não,arquivado
2023-01-13,09:45,São Sebastião,TRÁFICO DE DROGAS,Ocorrência registrada.,Feminino,45,Não,em investigação
2023-01-08,00:00,São Sebastião,TRÁFICO DE DROGAS,Ocorrência registrada.,Feminino,17,Não,registrado
2023-01-18,04:45,São Sebastião,TRÁFICO DE DROGAS,Ocorrência registrada.,Feminino,58,Não,arquivado
2023-01-17,14:00,São Sebastião,TRÁFICO DE DROGAS,Ocorrência registrada.,Masculino,17,Não,registrado
2023-01-10,22:30,São Sebastião,TRÁFICO DE DROGAS,Ocorrência registrada.,Masculino,30,Não,registrado
2023-01-18,18:30,São Sebastião,TRÁFICO DE DROGAS,Ocorrência registrada.,Masculino,34,Não,registrado
2023-01-21,01:45,São Sebastião,TRÁFICO DE DROGAS,Ocorrência registrada.,Feminino,49,Não,registrado
2023-01-05,16:45,São Sebastião,TRÁFICO DE DROGAS,Ocorrência registrada.,Feminino,15,Não,em investigação
2023-01-02,00:15,São Sebastião,TRÁFICO DE DROGAS,Ocorrência registrada.,Masculino,49,Não,registrado
2023-01-26,13:30,São Sebastião,TRÁFICO DE DROGAS,Ocorrência registrada.,Masculino,43,Não,registrado
2023-01-13,12:45,São Sebastião,TRÁFICO DE DROGAS,Ocorrência registrada.,Feminino,60,Não,em investigação
2023-01-16,23:30,São Sebastião,TRÁFICO DE DROGAS,Ocorrência registrada.,Masculino,56,Não,em investigação
2023-01-20,06:00,São Sebastião,TRÁFICO DE DROGAS,Ocorrência registrada.,Feminino,55,Não,registrado
2023-01-13,22:30,São Sebastião,TRÁFICO DE DROGAS,Ocorrência registrada.,Feminino,32,Não,em investigação
2023-01-15,15:15,São Sebastião,TRÁFICO DE DROGAS,Ocorrência registrada.,Masculino,27,Não,registrado
2023-01-26,22:30,São Sebastião,TRÁFICO DE DROGAS,Ocorrência registrada.,Feminino,39,Não,em investigação
2023-01-09,05:45,São Sebastião,TRÁFICO DE DROGAS,Ocorrência registrada.,Feminino,40,Não,registrado
2023-01-14,11:15,São Sebastião,TRÁFICO DE DROGAS,Ocorrência registrada.,Feminino,56,Não,arquivado
2023-01-04,16:15,São Sebastião,TRÁFICO DE DROGAS,Ocorrência registrada.,Feminino,63,Não,registrado
2023-01-26,02:45,São Sebastião,TRÁFICO DE DROGAS,Ocorrência registrada.,Feminino,35,Não,registrado
2023-01-16,12:30,São Sebastião,TRÁFICO DE DROGAS,Ocorrência registrada.,Masculino,70,Não,em investigação
2023-01-22,08:30,São Sebastião,TRÁFICO DE DROGAS,Ocorrência registrada.,Masculino,58,Não,em investigação
2023-01-07,23:45,São Sebastião,TRÁFICO DE DROGAS,Ocorrência registrada.,Feminino,54,Não,registrado
2023-01-14,13:30,São Sebastião,TRÁFICO DE DROGAS,Ocorrência registrada.,Masculino,46,Não,em investigação
2023-01-26,06:15,São Sebastião,USO E PORTE DE DROGAS,Ocorrência registrada.,Masculino,30,Não,em investigação
2023-01-18,05:00,São Sebastião,USO E PORTE DE DROGAS,Ocorrência registrada.,Feminino,17,Não,registrado
2023-01-14,05:00,São Sebastião,USO E PORTE DE DROGAS,Ocorrência registrada.,Feminino,23,Não,em investigação
2023-01-31,18:15,São Sebastião,USO E PORTE DE DROGAS,Ocorrência registrada.,Feminino,34,Não,em investigação
2023-01-02,21:30,São Sebastião,USO E PORTE DE DROGAS,Ocorrência registrada.,Feminino,44,Não,registrado
2023-01-12,21:15,São Sebastião,USO E PORTE DE DROGAS,Ocorrência registrada.,Masculino,41,Não,registrado
2023-01-22,13:30,São Sebastião,USO E PORTE DE DROGAS,Ocorrência registrada.,Feminino,63,Não,registrado
2023-01-25,15:15,São Sebastião,USO E PORTE DE DROGAS,Ocorrência registrada.,Masculino,52,Não,registrado
2023-01-20,22:00,São Sebastião,USO E PORTE DE DROGAS,Ocorrência registrada.,Feminino,68,Não,arquivado
2023-01-28,20:00,São Sebastião,USO E PORTE DE DROGAS,Ocorrência registrada.,Feminino,58,Não,registrado
2023-01-06,20:00,São Sebastião,USO E PORTE DE DROGAS,Ocorrência registrada.,Feminino,59,Não,registrado
2023-01-29,05:00,São Sebastião,USO E PORTE DE DROGAS,Ocorrência registrada.,Feminino,68,Não,registrado
2023-01-10,03:30,São Sebastião,USO E PORTE DE DROGAS,Ocorrência registrada.,Feminino,30,Não,registrado
2023-01-07,17:30,São Sebastião,USO E PORTE DE DROGAS,Ocorrência registrada.,Masculino,66,Não,registrado
2023-01-24,06:30,São Sebastião,USO E PORTE DE DROGAS,Ocorrência registrada.,Masculino,58,Não,em investigação
2023-01-31,05:15,São Sebastião,USO E PORTE DE DROGAS,Ocorrência registrada.,Feminino,39,Não,em investigação
2023-01-15,15:30,São Sebastião,USO E PORTE DE DROGAS,Ocorrência registrada.,Feminino,27,Não,registrado
2023-01-16,16:00,São Sebastião,USO E PORTE DE DROGAS,Ocorrência registrada.,Masculino,61,Não,registrado
2023-01-11,11:45,São Sebastião,USO E PORTE DE DROGAS,Ocorrência registrada.,Masculino,28,Não,em investigação
2023-01-27,05:30,São Sebastião,USO E PORTE DE DROGAS,Ocorrência registrada.,Feminino,54,Não,em investigação
2023-01-01,18:00,São Sebastião,USO E PORTE DE DROGAS,Ocorrência registrada.,Feminino,16,Não,em investigação
2023-01-19,04:45,São Sebastião,USO E PORTE DE DROGAS,Ocorrência registrada.,Masculino,32,Não,registrado
2023-01-13,09:15,São Sebastião,USO E PORTE DE DROGAS,Ocorrência registrada.,Masculino,63,Não,em investigação
2023-01-01,16:15,São Sebastião,USO E PORTE DE DROGAS,Ocorrência registrada.,Masculino,58,Não,em investigação
2023-01-13,03:45,São Sebastião,USO E PORTE DE DROGAS,Ocorrência registrada.,Masculino,54,Não,registrado
2023-01-02,23:15,São Sebastião,USO E PORTE DE DROGAS,Ocorrência registrada.,Feminino,44,Não,registrado
2023-01-13,10:30,São Sebastião,USO E PORTE DE DROGAS,Ocorrência registrada.,Masculino,22,Não,registrado
2023-01-19,18:15,São Sebastião,USO E PORTE DE DROGAS,Ocorrência registrada.,Feminino,17,Não,registrado
2023-01-31,14:30,São Sebastião,USO E PORTE DE DROGAS,Ocorrência registrada.,Masculino,25,Não,em investigação
2023-01-19,10:15,São Sebastião,USO E PORTE DE DROGAS,Ocorrência registrada.,Masculino,59,Não,em investigação
2023-01-08,03:15,São Sebastião,USO E PORTE DE DROGAS,Ocorrência registrada.,Feminino,51,Não,registrado
2023-01-31,00:30,São Sebastião,USO E PORTE DE DROGAS,Ocorrência registrada.,Masculino,37,Não,em investigação
2023-01-24,16:30,São Sebastião,USO E PORTE DE DROGAS,Ocorrência registrada.,Masculino,38,Não,registrado
2023-01-24,17:30,São Sebastião,USO E PORTE DE DROGAS,Ocorrência registrada.,Masculino,49,Não,em investigação
2023-01-20,08:00,São Sebastião,USO E PORTE DE DROGAS,Ocorrência registrada.,Masculino,26,Não,registrado
2023-01-27,12:30,São Sebastião,USO E PORTE DE DROGAS,Ocorrência registrada.,Masculino,42,Não,registrado
2023-01-23,04:15,São Sebastião,USO E PORTE DE DROGAS,Ocorrência registrada.,Masculino,66,Não,registrado
2023-01-24,22:30,São Sebastião,USO E PORTE DE DROGAS,Ocorrência registrada.,Masculino,63,Não,em investigação
2023-01-25,08:00,São Sebastião,USO E PORTE DE DROGAS,Ocorrência registrada.,Masculino,66,Não,em investigação
2023-01-16,23:45,São Sebastião,USO E PORTE DE DROGAS,Ocorrência registrada.,Feminino,34,Não,em investigação
2023-01-14,15:45,São Sebastião,USO E PORTE DE DROGAS,Ocorrência registrada.,Feminino,55,Não,registrado
2023-01-02,10:30,São Sebastião,USO E PORTE DE DROGAS,Ocorrência registrada.,Masculino,46,Não,registrado
2023-01-13,05:30,São Sebastião,USO E PORTE DE DROGAS,Ocorrência registrada.,Feminino,43,Não,em investigação
2023-01-16,09:30,São Sebastião,USO E PORTE DE DROGAS,Ocorrência registrada.,Masculino,51,Não,em investigação
2023-01-09,11:30,São Sebastião,USO E PORTE DE DROGAS,Ocorrência registrada.,Feminino,70,Não,registrado
2023-01-18,01:15,São Sebastião,USO E PORTE DE DROGAS,Ocorrência registrada.,Feminino,42,Não,registrado
2023-01-26,09:15,São Sebastião,USO E PORTE DE DROGAS,Ocorrência registrada.,Feminino,26,Não,registrado
2023-01-02,05:30,São Sebastião,USO E PORTE DE DROGAS,Ocorrência registrada.,Masculino,59,Não,arquivado
2023-01-25,06:30,São Sebastião,USO E PORTE DE DROGAS,Ocorrência registrada.,Feminino,34,Não,em investigação
2023-01-27,23:15,São Sebastião,USO E PORTE DE DROGAS,Ocorrência registrada.,Feminino,17,Não,registrado
2023-01-01,19:15,São Sebastião,USO E PORTE DE DROGAS,Ocorrência registrada.,Feminino,38,Não,registrado
2023-01-17,10:30,São Sebastião,USO E PORTE DE DROGAS,Ocorrência registrada.,Feminino,66,Não,em investigação
2023-01-25,08:30,São Sebastião,USO E PORTE DE DROGAS,Ocorrência registrada.,Masculino,45,Não,em investigação
2023-01-22,22:45,São Sebastião,USO E PORTE DE DROGAS,Ocorrência registrada.,Feminino,34,Não,arquivado
2023-01-19,21:15,São Sebastião,USO E PORTE DE DROGAS,Ocorrência registrada.,Feminino,57,Não,em investigação
2023-01-27,10:30,São Sebastião,USO E PORTE DE DROGAS,Ocorrência registrada.,Feminino,36,Não,registrado
2023-01-30,12:15,São Sebastião,USO E PORTE DE DROGAS,Ocorrência registrada.,Masculino,19,Não,registrado
2023-01-11,02:30,São Sebastião,USO E PORTE DE DROGAS,Ocorrência registrada.,Masculino,61,Não,registrado
2023-01-19,14:30,São Sebastião,USO E PORTE DE DROGAS,Ocorrência registrada.,Feminino,37,Não,em investigação
2023-01-25,22:30,São Sebastião,USO E PORTE DE DROGAS,Ocorrência registrada.,Masculino,30,Não,registrado
2023-01-16,15:30,São Sebastião,USO E PORTE DE DROGAS,Ocorrência registrada.,Masculino,24,Não,registrado
2023-01-18,06:15,São Sebastião,USO E PORTE DE DROGAS,Ocorrência registrada.,Masculino,70,Não,registrado
2023-01-30,02:30,São Sebastião,USO E PORTE DE DROGAS,Ocorrência registrada.,Feminino,52,Não,registrado
2023-01-04,08:30,São Sebastião,USO E PORTE DE DROGAS,Ocorrência registrada.,Masculino,34,Não,arquivado
2023-01-07,18:15,São Sebastião,USO E PORTE DE DROGAS,Ocorrência registrada.,Masculino,62,Não,registrado
2023-01-31,19:45,São Sebastião,USO E PORTE DE DROGAS,Ocorrência registrada.,Masculino,27,Não,registrado
2023-01-25,07:30,Taguatinga,ESTUPRO,Vítima alega abuso em via pública.,Feminino,26,Não,em investigação
2023-01-26,05:15,Taguatinga,ESTUPRO,Vítima alega abuso em via pública.,Feminino,26,Não,arquivado
2023-01-10,02:45,Taguatinga,ESTUPRO,Vítima alega abuso em via pública.,Feminino,21,Não,em investigação
2023-01-07,15:00,Taguatinga,ESTUPRO,Vítima alega abuso em via pública.,Feminino,30,Não,em investigação
2023-01-07,12:45,Taguatinga,ESTUPRO,Vítima alega abuso em via pública.,Feminino,12,Não,em investigação
2023-01-28,02:30,Taguatinga,ESTUPRO,Vítima alega abuso em via pública.,Masculino,29,Não,arquivado
2023-01-26,08:15,Taguatinga,ESTUPRO,Vítima alega abuso em via pública.,Feminino,18,Não,registrado
2023-01-21,23:00,Taguatinga,ESTUPRO,Vítima alega abuso em via pública.,Masculino,30,Não,registrado
2023-01-17,07:45,Taguatinga,ESTUPRO,Vítima alega abuso em via pública.,Feminino,22,Não,em investigação
2023-01-16,14:00,Taguatinga,ESTUPRO,Vítima alega abuso em via pública.,Feminino,19,Não,em investigação
2023-01-08,13:15,Taguatinga,ESTUPRO,Vítima alega abuso em via pública.,Feminino,22,Não,registrado
2023-01-04,23:45,Taguatinga,ESTUPRO,Vítima alega abuso em via pública.,Feminino,23,Não,em investigação
2023-01-22,08:00,Taguatinga,ESTUPRO,Vítima alega abuso em via pública.,Masculino,24,Não,em investigação
2023-01-22,12:30,Taguatinga,ESTUPRO,Vítima alega abuso em via pública.,Feminino,29,Não,em investigação
2023-01-09,21:00,Taguatinga,ESTUPRO,Vítima alega abuso em via pública.,Feminino,22,Não,em investigação
2023-01-08,02:30,Taguatinga,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,69,Não,em investigação
2023-01-10,04:30,Taguatinga,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,37,Não,registrado
2023-01-27,21:15,Taguatinga,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,34,Não,arquivado
2023-01-15,13:15,Taguatinga,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,42,Não,registrado
2023-01-07,09:30,Taguatinga,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,24,Não,em investigação
2023-01-01,08:30,Taguatinga,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,19,Não,em investigação
2023-01-20,07:30,Taguatinga,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,60,Não,registrado
2023-01-07,04:45,Taguatinga,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,53,Não,em investigação
2023-01-28,02:15,Taguatinga,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,39,Não,registrado
2023-01-17,00:45,Taguatinga,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,20,Não,em investigação
2023-01-03,19:15,Taguatinga,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,22,Não,em investigação
2023-01-18,00:45,Taguatinga,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,30,Não,em investigação
2023-01-30,04:45,Taguatinga,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,59,Não,em investigação
2023-01-29,20:30,Taguatinga,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,33,Não,em investigação
2023-01-15,10:30,Taguatinga,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,23,Não,em investigação
2023-01-03,23:30,Taguatinga,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,18,Não,registrado
2023-01-16,11:45,Taguatinga,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,54,Não,em investigação
2023-01-13,15:15,Taguatinga,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,63,Não,registrado
2023-01-26,12:30,Taguatinga,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,56,Não,em investigação
2023-01-01,05:00,Taguatinga,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,23,Não,arquivado
2023-01-09,05:30,Taguatinga,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,24,Não,em investigação
2023-01-30,05:45,Taguatinga,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,68,Não,registrado
2023-01-21,14:30,Taguatinga,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,38,Não,arquivado
2023-01-17,09:15,Taguatinga,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,51,Não,registrado
2023-01-11,05:15,Taguatinga,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,36,Não,registrado
2023-01-20,12:30,Taguatinga,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,15,Não,em investigação
2023-01-27,16:30,Taguatinga,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,21,Não,arquivado
2023-01-10,06:00,Taguatinga,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,47,Não,em investigação
2023-01-23,23:45,Taguatinga,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,67,Não,registrado
2023-01-10,07:30,Taguatinga,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,57,Não,em investigação
2023-01-19,08:15,Taguatinga,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,60,Não,em investigação
2023-01-14,16:00,Taguatinga,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,62,Não,registrado
2023-01-12,09:30,Taguatinga,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,59,Não,registrado
2023-01-04,18:45,Taguatinga,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,15,Não,em investigação
2023-01-26,21:30,Taguatinga,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,68,Não,registrado
2023-01-31,14:30,Taguatinga,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,28,Não,registrado
2023-01-21,11:45,Taguatinga,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,51,Não,registrado
2023-01-03,04:30,Taguatinga,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,59,Não,em investigação
2023-01-06,21:30,Taguatinga,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,27,Não,registrado
2023-01-02,20:45,Taguatinga,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,60,Não,em investigação
2023-01-16,02:15,Taguatinga,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,59,Não,registrado
2023-01-25,17:15,Taguatinga,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,32,Não,registrado
2023-01-31,15:15,Taguatinga,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,39,Não,arquivado
2023-01-12,22:00,Taguatinga,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,37,Não,em investigação
2023-01-22,06:00,Taguatinga,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,26,Não,em investigação
2023-01-15,18:00,Taguatinga,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,44,Não,registrado
2023-01-23,04:15,Taguatinga,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,47,Não,em investigação
2023-01-27,17:45,Taguatinga,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,62,Não,registrado
2023-01-11,12:30,Taguatinga,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,51,Não,em investigação
2023-01-18,14:15,Taguatinga,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,38,Não,registrado
2023-01-06,11:30,Taguatinga,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,39,Não,registrado
2023-01-06,20:15,Taguatinga,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,56,Não,registrado
2023-01-13,12:45,Taguatinga,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,39,Não,em investigação
2023-01-09,14:00,Taguatinga,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,63,Não,registrado
2023-01-27,08:00,Taguatinga,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,67,Não,registrado
2023-01-10,01:00,Taguatinga,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,25,Não,em investigação
2023-01-14,09:30,Taguatinga,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,53,Não,em investigação
2023-01-29,13:45,Taguatinga,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,43,Não,registrado
2023-01-19,23:45,Taguatinga,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,38,Não,arquivado
2023-01-28,15:00,Taguatinga,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,28,Não,em investigação
2023-01-23,19:45,Taguatinga,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,39,Não,registrado
2023-01-19,14:45,Taguatinga,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,46,Não,registrado
2023-01-08,13:15,Taguatinga,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Masculino,21,Não,arquivado
2023-01-08,18:00,Taguatinga,FURTO A TRANSEUNTE,Subtração de celular sem uso de violência.,Feminino,44,Não,registrado
