data_ocorrencia,hora_ocorrencia,regiao_administrativa,tipo_crime,sexo_vitima,idade_vitima,risco
2023-01-26,12:15,22,11,1,56,7.953329717267406e-07
2023-01-26,18:30,22,11,1,17,7.953329717267406e-07
2023-01-07,23:45,22,11,2,42,7.953329717267406e-07
2023-01-29,12:30,22,11,1,47,7.953329717267406e-07
2023-01-21,15:00,22,11,1,23,7.953329717267406e-07
2023-01-13,10:00,22,11,1,23,7.953329717267406e-07
2023-01-18,12:30,22,11,2,19,7.953329717267406e-07
2023-01-27,04:45,22,11,2,48,7.953329717267406e-07
2023-01-10,11:00,22,11,2,54,7.953329717267406e-07
2023-01-13,09:30,22,11,1,35,7.953329717267406e-07
2023-01-01,04:15,22,11,1,36,7.953329717267406e-07
2023-01-04,04:00,22,11,2,60,7.953329717267406e-07
2023-01-01,21:15,22,11,1,42,7.953329717267406e-07
2023-01-24,18:45,22,11,2,47,7.953329717267406e-07
2023-01-08,13:15,22,11,2,50,7.953329717267406e-07
2023-01-03,14:00,22,11,2,17,7.953329717267406e-07
2023-01-06,16:45,22,11,2,55,7.953329717267406e-07
2023-01-08,03:30,22,11,2,36,7.953329717267406e-07
2023-01-08,10:00,22,11,1,30,7.953329717267406e-07
2023-01-22,03:15,22,11,1,58,7.953329717267406e-07
2023-01-15,01:45,22,11,2,22,7.953329717267406e-07
2023-01-13,23:45,22,11,1,32,7.953329717267406e-07
2023-01-23,03:15,22,11,1,21,7.953329717267406e-07
2023-01-18,18:15,22,11,2,46,7.953329717267406e-07
2023-01-21,02:15,22,11,1,65,7.953329717267406e-07
2023-01-31,00:30,22,11,1,41,7.953329717267406e-07
2023-01-15,11:00,22,11,1,50,7.953329717267406e-07
2023-01-04,06:45,22,11,1,44,7.953329717267406e-07
2023-01-31,15:00,22,11,1,22,7.953329717267406e-07
2023-01-24,01:30,22,11,1,38,7.953329717267406e-07
2023-01-06,20:15,22,11,1,40,7.953329717267406e-07
2023-01-13,22:00,22,11,2,40,7.953329717267406e-07
2023-01-04,15:45,22,11,2,58,7.953329717267406e-07
2023-01-23,11:30,22,11,1,49,7.953329717267406e-07
2023-01-10,12:45,22,11,1,62,7.953329717267406e-07
2023-01-02,04:45,22,11,1,51,7.953329717267406e-07
2023-01-30,23:30,22,11,2,44,7.953329717267406e-07
2023-01-08,00:45,22,11,1,37,7.953329717267406e-07
2023-01-20,01:45,22,11,1,54,7.953329717267406e-07
2023-01-17,11:00,22,11,2,61,7.953329717267406e-07
2023-01-27,18:30,22,11,2,42,7.953329717267406e-07
2023-01-01,23:30,22,11,2,66,7.953329717267406e-07
2023-01-18,06:30,22,11,2,66,7.953329717267406e-07
2023-01-31,19:00,22,11,1,45,7.953329717267406e-07
2023-01-18,17:45,22,11,2,62,7.953329717267406e-07
2023-01-17,05:30,22,11,1,45,7.953329717267406e-07
2023-01-01,08:45,22,11,1,18,7.953329717267406e-07
2023-01-10,07:00,22,11,1,66,7.953329717267406e-07
2023-01-25,04:45,22,11,1,19,7.953329717267406e-07
2023-01-05,08:00,23,2,1,59,5.955087810476624e-06
2023-01-10,07:45,23,2,1,56,5.955087810476624e-06
2023-01-06,19:15,23,2,1,44,5.955087810476624e-06
2023-01-05,03:30,23,2,1,54,5.955087810476624e-06
2023-01-13,23:00,23,2,1,15,5.955087810476624e-06
2023-01-29,02:45,23,3,2,53,5.955087810476624e-06
2023-01-25,22:30,23,3,1,54,5.955087810476624e-06
2023-01-14,11:00,23,3,2,47,5.955087810476624e-06
2023-01-15,09:15,23,3,2,41,5.955087810476624e-06
2023-01-31,11:30,23,3,2,38,5.955087810476624e-06
2023-01-01,09:30,23,3,1,33,5.955087810476624e-06
2023-01-15,21:30,23,3,2,44,5.955087810476624e-06
2023-01-20,08:45,23,3,1,42,5.955087810476624e-06
2023-01-23,04:15,23,3,2,36,5.955087810476624e-06
2023-01-07,09:30,23,3,1,35,5.955087810476624e-06
2023-01-13,07:15,23,3,2,51,5.955087810476624e-06
2023-01-27,14:00,23,3,1,56,5.955087810476624e-06
2023-01-13,23:00,23,3,1,49,5.955087810476624e-06
2023-01-01,05:15,23,3,1,35,5.955087810476624e-06
2023-01-19,14:30,23,3,2,26,5.955087810476624e-06
2023-01-12,08:45,23,3,1,54,5.955087810476624e-06
2023-01-01,17:45,23,3,1,31,5.955087810476624e-06
2023-01-02,14:15,23,3,2,25,5.955087810476624e-06
2023-01-22,03:45,23,3,1,42,5.955087810476624e-06
2023-01-15,16:45,23,3,1,39,5.955087810476624e-06
2023-01-06,17:00,23,3,2,26,5.955087810476624e-06
2023-01-09,01:30,23,3,1,50,5.955087810476624e-06
2023-01-24,10:00,23,3,1,56,5.955087810476624e-06
2023-01-25,07:00,23,3,1,51,5.955087810476624e-06
2023-01-14,09:30,23,3,2,59,5.955087810476624e-06
2023-01-12,04:15,23,3,1,37,5.955087810476624e-06
2023-01-12,01:45,23,3,2,60,5.955087810476624e-06
2023-01-24,00:00,23,3,1,40,5.955087810476624e-06
2023-01-26,00:45,23,3,2,36,5.955087810476624e-06
2023-01-22,18:45,23,3,1,60,5.955087810476624e-06
2023-01-04,15:00,23,3,1,42,5.955087810476624e-06
2023-01-11,05:30,23,3,2,33,5.955087810476624e-06
2023-01-18,16:15,23,3,1,43,5.955087810476624e-06
2023-01-04,01:15,23,3,1,50,5.955087810476624e-06
2023-01-17,00:15,23,3,2,27,5.955087810476624e-06
2023-01-29,01:15,23,3,1,55,5.955087810476624e-06
2023-01-30,01:30,23,3,2,44,5.955087810476624e-06
2023-01-17,21:30,23,3,2,44,5.955087810476624e-06
2023-01-14,14:00,23,3,1,59,5.955087810476624e-06
2023-01-02,08:00,23,3,1,55,5.955087810476624e-06
2023-01-02,06:30,23,3,2,38,5.955087810476624e-06
2023-01-23,13:15,23,3,2,43,5.955087810476624e-06
2023-01-22,19:15,23,3,2,39,5.955087810476624e-06
2023-01-03,05:45,23,3,1,58,5.955087810476624e-06
2023-01-10,15:00,23,3,1,27,5.955087810476624e-06
2023-01-05,01:45,23,3,1,57,5.955087810476624e-06
2023-01-08,03:45,23,3,1,59,5.955087810476624e-06
2023-01-12,16:00,23,3,2,53,5.955087810476624e-06
2023-01-28,01:30,23,3,1,33,5.955087810476624e-06
2023-01-24,15:00,23,3,2,49,5.955087810476624e-06
2023-01-18,01:30,23,3,2,28,5.955087810476624e-06
2023-01-16,22:30,23,3,2,60,5.955087810476624e-06
2023-01-29,07:30,23,3,2,47,5.955087810476624e-06
2023-01-12,20:45,23,3,2,60,5.955087810476624e-06
2023-01-06,19:15,23,3,2,44,5.955087810476624e-06
2023-01-06,01:00,23,3,2,29,5.955087810476624e-06
2023-01-31,04:30,23,3,1,48,5.955087810476624e-06
2023-01-02,17:45,23,3,2,55,5.955087810476624e-06
2023-01-15,22:00,23,3,2,47,5.955087810476624e-06
2023-01-29,16:00,23,3,1,30,5.955087810476624e-06
2023-01-14,18:00,23,3,1,39,5.955087810476624e-06
2023-01-08,11:15,23,3,2,37,5.955087810476624e-06
2023-01-24,23:00,23,3,1,46,5.955087810476624e-06
2023-01-15,02:45,23,3,2,44,5.955087810476624e-06
2023-01-20,03:15,23,3,1,25,5.955087810476624e-06
2023-01-29,00:15,23,3,2,39,5.955087810476624e-06
2023-01-23,16:45,23,3,2,47,5.955087810476624e-06
2023-01-31,22:15,23,3,1,29,5.955087810476624e-06
2023-01-22,23:00,23,3,1,28,5.955087810476624e-06
2023-01-06,13:30,23,3,1,57,5.955087810476624e-06
2023-01-08,02:15,23,3,1,58,5.955087810476624e-06
2023-01-28,16:45,23,3,2,47,5.955087810476624e-06
2023-01-23,19:15,23,3,1,60,5.955087810476624e-06
2023-01-04,05:15,23,3,2,30,5.955087810476624e-06
2023-01-31,17:00,23,3,1,30,5.955087810476624e-06
2023-01-30,20:45,23,3,2,47,5.955087810476624e-06
2023-01-01,22:00,23,3,2,57,5.955087810476624e-06
2023-01-14,22:00,23,4,1,64,5.955087810476624e-06
2023-01-26,00:00,23,4,2,38,5.955087810476624e-06
2023-01-07,09:00,23,4,1,63,5.955087810476624e-06
2023-01-29,13:45,23,4,1,61,5.955087810476624e-06
2023-01-30,22:45,23,4,1,33,5.955087810476624e-06
2023-01-24,11:00,23,4,1,39,5.955087810476624e-06
2023-01-30,03:45,23,4,1,52,5.955087810476624e-06
2023-01-28,11:45,23,4,1,24,5.955087810476624e-06
2023-01-24,03:15,23,4,2,27,5.955087810476624e-06
2023-01-26,20:00,23,4,2,31,5.955087810476624e-06
2023-01-24,03:45,23,4,2,53,5.955087810476624e-06
2023-01-14,07:15,23,4,1,50,5.955087810476624e-06
2023-01-11,21:45,23,4,1,22,5.955087810476624e-06
2023-01-28,09:15,23,4,1,43,5.955087810476624e-06
2023-01-06,13:00,23,4,2,33,5.955087810476624e-06
2023-01-03,09:15,23,5,1,48,5.955087810476624e-06
2023-01-05,12:45,23,5,2,70,5.955087810476624e-06
2023-01-17,12:30,23,5,1,24,5.955087810476624e-06
2023-01-21,09:15,23,5,2,27,5.955087810476624e-06
2023-01-01,17:45,23,5,2,32,5.955087810476624e-06
2023-01-28,19:30,23,10,2,44,5.955087810476624e-06
2023-01-09,20:30,23,10,1,48,5.955087810476624e-06
2023-01-04,18:00,23,10,2,24,5.955087810476624e-06
2023-01-05,15:00,23,10,1,63,5.955087810476624e-06
2023-01-19,07:30,23,10,1,47,5.955087810476624e-06
2023-01-05,08:45,23,10,2,16,5.955087810476624e-06
2023-01-31,18:15,23,10,2,22,5.955087810476624e-06
2023-01-22,11:15,23,10,2,55,5.955087810476624e-06
2023-01-04,04:00,23,10,1,41,5.955087810476624e-06
2023-01-14,09:45,23,10,2,69,5.955087810476624e-06
2023-01-21,10:30,23,10,2,60,5.955087810476624e-06
2023-01-12,11:30,23,11,2,67,5.955087810476624e-06
2023-01-02,14:45,23,11,1,43,5.955087810476624e-06
2023-01-29,07:00,23,11,1,61,5.955087810476624e-06
2023-01-21,01:00,23,11,2,69,5.955087810476624e-06
2023-01-12,21:45,23,11,1,41,5.955087810476624e-06
2023-01-24,10:30,23,11,1,54,5.955087810476624e-06
2023-01-22,22:00,23,11,1,27,5.955087810476624e-06
2023-01-14,04:00,23,11,1,26,5.955087810476624e-06
2023-01-08,10:15,23,11,1,65,5.955087810476624e-06
2023-01-03,08:00,23,11,1,22,5.955087810476624e-06
2023-01-22,21:15,23,11,2,41,5.955087810476624e-06
2023-01-15,07:30,23,11,2,56,5.955087810476624e-06
2023-01-04,10:15,23,11,2,48,5.955087810476624e-06
2023-01-13,08:45,23,11,1,52,5.955087810476624e-06
2023-01-02,03:30,23,11,1,57,5.955087810476624e-06
2023-01-17,22:30,23,11,1,37,5.955087810476624e-06
2023-01-21,16:15,23,11,1,52,5.955087810476624e-06
2023-01-24,22:15,23,11,1,32,5.955087810476624e-06
2023-01-09,11:45,23,11,2,68,5.955087810476624e-06
2023-01-18,17:45,24,0,2,29,8.601112228176064e-07
2023-01-08,00:45,24,0,2,26,8.601112228176064e-07
2023-01-19,05:15,24,0,2,15,8.601112228176064e-07
2023-01-20,08:45,24,0,2,18,8.601112228176064e-07
2023-01-16,16:30,24,0,2,22,8.601112228176064e-07
2023-01-31,21:45,24,0,1,13,8.601112228176064e-07
2023-01-24,00:45,24,0,2,14,8.601112228176064e-07
2023-01-28,02:00,24,0,2,18,8.601112228176064e-07
2023-01-17,08:45,24,2,1,46,8.601112228176064e-07
2023-01-15,22:30,24,2,2,28,8.601112228176064e-07
2023-01-29,18:00,24,2,2,37,8.601112228176064e-07
2023-01-25,05:15,24,2,1,28,8.601112228176064e-07
2023-01-16,07:30,24,2,2,69,8.601112228176064e-07
2023-01-23,05:00,24,2,1,19,8.601112228176064e-07
2023-01-08,01:00,24,2,1,53,8.601112228176064e-07
2023-01-25,03:15,24,2,1,16,8.601112228176064e-07
2023-01-02,17:30,24,2,2,17,8.601112228176064e-07
2023-01-26,16:15,24,2,2,49,8.601112228176064e-07
2023-01-28,20:30,24,2,2,21,8.601112228176064e-07
2023-01-22,11:00,24,2,2,55,8.601112228176064e-07
2023-01-16,01:00,24,2,1,30,8.601112228176064e-07
2023-01-26,03:30,24,2,1,21,8.601112228176064e-07
2023-01-09,16:00,24,2,2,42,8.601112228176064e-07
2023-01-26,01:45,24,2,2,51,8.601112228176064e-07
2023-01-18,17:15,24,2,1,21,8.601112228176064e-07
2023-01-04,00:00,24,2,2,61,8.601112228176064e-07
2023-01-06,23:45,24,2,2,52,8.601112228176064e-07
2023-01-13,09:45,24,2,2,16,8.601112228176064e-07
2023-01-05,09:15,24,2,2,37,8.601112228176064e-07
2023-01-29,03:00,24,2,2,35,8.601112228176064e-07
2023-01-18,08:15,24,2,1,15,8.601112228176064e-07
2023-01-24,15:15,24,2,1,26,8.601112228176064e-07
2023-01-30,13:00,24,2,1,54,8.601112228176064e-07
2023-01-09,15:15,24,2,2,40,8.601112228176064e-07
2023-01-13,05:30,24,2,2,15,8.601112228176064e-07
2023-01-03,10:00,24,2,1,61,8.601112228176064e-07
2023-01-23,10:45,24,2,2,63,8.601112228176064e-07
2023-01-06,10:15,24,2,2,16,8.601112228176064e-07
2023-01-13,11:15,24,2,2,62,8.601112228176064e-07
2023-01-27,04:30,24,2,2,30,8.601112228176064e-07
2023-01-10,20:30,24,3,2,26,8.601112228176064e-07
2023-01-12,02:45,24,3,1,57,8.601112228176064e-07
2023-01-15,08:30,24,3,1,41,8.601112228176064e-07
2023-01-30,06:45,24,3,1,47,8.601112228176064e-07
2023-01-13,08:30,24,3,1,56,8.601112228176064e-07
2023-01-21,11:30,24,3,2,49,8.601112228176064e-07
2023-01-19,15:00,24,3,2,48,8.601112228176064e-07
2023-01-08,11:15,24,3,1,40,8.601112228176064e-07
2023-01-19,04:45,24,3,1,57,8.601112228176064e-07
2023-01-13,00:15,24,3,1,57,8.601112228176064e-07
2023-01-06,00:00,24,3,2,47,8.601112228176064e-07
2023-01-25,20:30,24,3,1,30,8.601112228176064e-07
2023-01-28,20:30,24,3,2,28,8.601112228176064e-07
2023-01-10,00:00,24,3,2,34,8.601112228176064e-07
2023-01-06,06:30,24,3,2,51,8.601112228176064e-07
2023-01-27,05:30,24,3,1,49,8.601112228176064e-07
2023-01-09,05:45,24,3,2,33,8.601112228176064e-07
2023-01-06,20:45,24,3,2,40,8.601112228176064e-07
2023-01-13,00:45,24,3,1,30,8.601112228176064e-07
2023-01-09,18:45,24,3,1,34,8.601112228176064e-07
2023-01-28,12:45,24,3,2,41,8.601112228176064e-07
2023-01-24,23:45,24,3,1,46,8.601112228176064e-07
2023-01-05,03:30,24,3,1,35,8.601112228176064e-07
2023-01-28,08:45,24,3,2,32,8.601112228176064e-07
2023-01-03,22:15,24,3,1,31,8.601112228176064e-07
2023-01-08,12:15,24,3,1,54,8.601112228176064e-07
2023-01-24,13:00,24,3,2,40,8.601112228176064e-07
2023-01-11,05:15,24,3,1,51,8.601112228176064e-07
2023-01-11,06:30,24,3,1,38,8.601112228176064e-07
2023-01-04,05:00,24,3,2,37,8.601112228176064e-07
2023-01-20,05:30,24,3,1,47,8.601112228176064e-07
2023-01-27,00:30,24,3,1,45,8.601112228176064e-07
2023-01-10,16:15,24,3,2,34,8.601112228176064e-07
2023-01-08,22:30,24,3,1,30,8.601112228176064e-07
2023-01-06,19:45,24,3,1,52,8.601112228176064e-07
2023-01-23,18:00,24,3,1,32,8.601112228176064e-07
2023-01-28,09:45,24,3,1,55,8.601112228176064e-07
2023-01-05,11:30,24,3,1,60,8.601112228176064e-07
2023-01-28,02:00,24,3,1,29,8.601112228176064e-07
2023-01-27,00:00,24,3,2,29,8.601112228176064e-07
2023-01-12,14:00,24,3,2,28,8.601112228176064e-07
2023-01-08,16:15,24,3,2,54,8.601112228176064e-07
2023-01-16,17:15,24,3,2,31,8.601112228176064e-07
2023-01-23,09:30,24,3,2,27,8.601112228176064e-07
2023-01-30,19:15,24,3,2,38,8.601112228176064e-07
2023-01-28,07:45,24,3,1,49,8.601112228176064e-07
2023-01-13,04:45,24,3,1,49,8.601112228176064e-07
2023-01-07,03:00,24,3,2,35,8.601112228176064e-07
2023-01-19,08:45,24,3,1,38,8.601112228176064e-07
2023-01-05,09:30,24,3,2,32,8.601112228176064e-07
2023-01-26,18:15,24,3,2,36,8.601112228176064e-07
2023-01-26,04:45,24,3,1,36,8.601112228176064e-07
2023-01-30,23:30,24,3,1,28,8.601112228176064e-07
2023-01-16,13:45,24,3,1,33,8.601112228176064e-07
2023-01-24,15:30,24,3,1,41,8.601112228176064e-07
2023-01-23,04:45,24,3,1,56,8.601112228176064e-07
2023-01-21,09:30,24,3,2,38,8.601112228176064e-07
2023-01-04,10:00,24,3,1,59,8.601112228176064e-07
2023-01-01,17:45,24,3,1,59,8.601112228176064e-07
2023-01-01,08:15,24,3,2,50,8.601112228176064e-07
2023-01-24,02:15,24,3,2,52,8.601112228176064e-07
2023-01-24,10:30,24,3,1,31,8.601112228176064e-07
2023-01-05,16:00,24,3,1,51,8.601112228176064e-07
2023-01-22,10:30,24,3,1,45,8.601112228176064e-07
2023-01-15,07:00,24,3,1,27,8.601112228176064e-07
2023-01-04,16:15,24,4,1,67,8.601112228176064e-07
2023-01-18,03:45,24,4,1,21,8.601112228176064e-07
2023-01-15,22:15,24,4,2,40,8.601112228176064e-07
2023-01-24,03:00,24,4,1,37,8.601112228176064e-07
2023-01-24,03:15,24,4,1,25,8.601112228176064e-07
2023-01-05,06:30,24,4,2,18,8.601112228176064e-07
2023-01-25,22:00,24,4,1,64,8.601112228176064e-07
2023-01-23,09:45,24,4,2,70,8.601112228176064e-07
2023-01-25,12:45,24,4,2,57,8.601112228176064e-07
2023-01-06,09:00,24,4,2,56,8.601112228176064e-07
2023-01-08,18:15,24,4,1,57,8.601112228176064e-07
2023-01-23,07:00,24,4,1,70,8.601112228176064e-07
2023-01-17,11:30,24,4,1,68,8.601112228176064e-07
2023-01-22,16:30,24,4,1,28,8.601112228176064e-07
2023-01-24,01:15,24,4,1,39,8.601112228176064e-07
2023-01-30,03:45,24,4,1,40,8.601112228176064e-07
2023-01-11,02:45,24,4,1,62,8.601112228176064e-07
2023-01-14,09:30,24,4,1,26,8.601112228176064e-07
2023-01-03,01:45,24,4,2,61,8.601112228176064e-07
2023-01-30,15:00,24,4,2,23,8.601112228176064e-07
2023-01-27,03:00,24,4,2,60,8.601112228176064e-07
2023-01-24,21:00,24,4,1,48,8.601112228176064e-07
2023-01-15,00:30,24,4,2,35,8.601112228176064e-07
2023-01-07,02:30,24,4,2,56,8.601112228176064e-07
2023-01-15,12:30,24,4,2,57,8.601112228176064e-07
2023-01-28,02:45,24,4,1,45,8.601112228176064e-07
2023-01-15,19:30,24,4,1,36,8.601112228176064e-07
2023-01-12,17:45,24,4,1,21,8.601112228176064e-07
2023-01-08,13:45,24,4,1,64,8.601112228176064e-07
2023-01-02,07:00,24,4,1,51,8.601112228176064e-07
2023-01-19,11:15,24,5,2,35,8.601112228176064e-07
2023-01-31,02:15,24,5,1,33,8.601112228176064e-07
2023-01-21,22:15,24,5,1,40,8.601112228176064e-07
2023-01-22,19:45,24,5,2,23,8.601112228176064e-07
2023-01-30,07:15,24,5,1,39,8.601112228176064e-07
2023-01-26,09:45,24,5,1,51,8.601112228176064e-07
2023-01-01,06:45,24,5,1,17,8.601112228176064e-07
2023-01-28,00:30,24,5,1,16,8.601112228176064e-07
2023-01-13,00:00,24,6,2,53,8.601112228176064e-07
2023-01-23,11:45,24,6,1,18,8.601112228176064e-07
2023-01-06,00:15,24,6,1,45,8.601112228176064e-07
2023-01-19,18:45,24,6,2,63,8.601112228176064e-07
2023-01-09,11:30,24,6,1,58,8.601112228176064e-07
2023-01-20,07:45,24,6,1,51,8.601112228176064e-07
2023-01-19,01:00,24,6,1,66,8.601112228176064e-07
2023-01-31,06:00,24,6,2,39,8.601112228176064e-07
2023-01-26,03:30,24,6,2,21,8.601112228176064e-07
2023-01-24,03:30,24,6,2,59,8.601112228176064e-07
2023-01-11,19:15,24,6,1,28,8.601112228176064e-07
2023-01-13,21:45,24,6,2,69,8.601112228176064e-07
2023-01-31,01:00,24,6,2,27,8.601112228176064e-07
2023-01-28,10:45,24,6,2,39,8.601112228176064e-07
2023-01-04,12:45,24,6,1,21,8.601112228176064e-07
2023-01-04,09:00,24,6,2,38,8.601112228176064e-07
2023-01-23,10:30,24,6,1,46,8.601112228176064e-07
2023-01-29,08:15,24,6,1,68,8.601112228176064e-07
2023-01-29,07:45,24,6,1,37,8.601112228176064e-07
2023-01-15,10:45,24,6,1,50,8.601112228176064e-07
2023-01-15,22:00,24,7,2,33,8.601112228176064e-07
2023-01-08,15:30,24,7,1,53,8.601112228176064e-07
2023-01-17,05:30,24,7,1,70,8.601112228176064e-07
2023-01-03,20:15,24,7,2,58,8.601112228176064e-07
2023-01-16,18:45,24,7,1,34,8.601112228176064e-07
2023-01-07,06:15,24,7,2,61,8.601112228176064e-07
2023-01-09,12:00,24,7,2,60,8.601112228176064e-07
2023-01-29,04:15,24,7,2,21,8.601112228176064e-07
2023-01-31,03:45,24,8,2,53,8.601112228176064e-07
2023-01-02,23:45,24,8,1,47,8.601112228176064e-07
2023-01-07,10:15,24,8,2,30,8.601112228176064e-07
2023-01-28,03:15,24,8,2,33,8.601112228176064e-07
2023-01-26,15:00,24,8,1,51,8.601112228176064e-07
2023-01-19,12:45,24,8,1,60,8.601112228176064e-07
2023-01-08,12:15,24,8,1,66,8.601112228176064e-07
2023-01-17,01:30,24,8,1,27,8.601112228176064e-07
2023-01-30,15:00,24,8,2,29,8.601112228176064e-07
2023-01-03,15:45,24,8,1,42,8.601112228176064e-07
2023-01-12,19:15,24,9,1,15,8.601112228176064e-07
2023-01-04,06:45,24,9,1,25,8.601112228176064e-07
2023-01-07,21:45,24,9,1,57,8.601112228176064e-07
2023-01-25,07:45,24,10,2,44,8.601112228176064e-07
2023-01-22,01:15,24,10,2,33,8.601112228176064e-07
2023-01-09,07:15,24,10,1,26,8.601112228176064e-07
2023-01-06,19:30,24,10,2,16,8.601112228176064e-07
2023-01-15,17:30,24,10,2,50,8.601112228176064e-07
2023-01-28,19:30,24,10,1,44,8.601112228176064e-07
2023-01-24,03:30,24,10,2,63,8.601112228176064e-07
2023-01-22,08:30,24,10,1,32,8.601112228176064e-07
2023-01-10,15:15,24,10,1,19,8.601112228176064e-07
2023-01-31,06:15,24,10,1,33,8.601112228176064e-07
2023-01-20,11:15,24,10,2,34,8.601112228176064e-07
2023-01-12,08:45,24,10,2,44,8.601112228176064e-07
2023-01-06,20:15,24,10,2,21,8.601112228176064e-07
2023-01-02,11:30,24,10,1,21,8.601112228176064e-07
2023-01-19,20:00,24,10,2,51,8.601112228176064e-07
2023-01-22,10:45,24,10,2,64,8.601112228176064e-07
2023-01-06,05:15,24,10,1,62,8.601112228176064e-07
2023-01-26,10:30,24,10,1,35,8.601112228176064e-07
2023-01-31,19:45,24,10,2,62,8.601112228176064e-07
2023-01-02,13:45,24,10,2,70,8.601112228176064e-07
2023-01-29,19:45,24,11,1,41,8.601112228176064e-07
2023-01-21,01:15,24,11,1,48,8.601112228176064e-07
2023-01-24,13:15,24,11,1,30,8.601112228176064e-07
2023-01-12,14:45,24,11,1,68,8.601112228176064e-07
2023-01-24,15:00,24,11,1,43,8.601112228176064e-07
2023-01-11,08:00,24,11,2,35,8.601112228176064e-07
2023-01-19,14:30,24,11,1,37,8.601112228176064e-07
2023-01-07,04:45,24,11,1,51,8.601112228176064e-07
2023-01-22,04:45,24,11,2,56,8.601112228176064e-07
2023-01-06,19:15,24,11,2,29,8.601112228176064e-07
2023-01-09,15:45,24,11,1,63,8.601112228176064e-07
2023-01-05,02:30,24,11,2,18,8.601112228176064e-07
2023-01-10,18:30,24,11,2,35,8.601112228176064e-07
2023-01-21,03:00,24,11,2,19,8.601112228176064e-07
2023-01-02,08:15,24,11,2,37,8.601112228176064e-07
2023-01-25,01:15,24,11,2,36,8.601112228176064e-07
2023-01-09,08:30,24,11,2,35,8.601112228176064e-07
2023-01-10,06:45,24,11,2,46,8.601112228176064e-07
2023-01-22,19:30,24,11,1,57,8.601112228176064e-07
2023-01-13,07:00,24,11,2,28,8.601112228176064e-07
2023-01-17,20:15,24,11,1,34,8.601112228176064e-07
2023-01-18,02:00,24,11,1,53,8.601112228176064e-07
2023-01-15,05:15,24,11,1,57,8.601112228176064e-07
2023-01-12,07:15,24,11,2,34,8.601112228176064e-07
2023-01-22,02:00,24,11,1,35,8.601112228176064e-07
2023-01-17,17:45,24,11,1,63,8.601112228176064e-07
2023-01-25,00:45,24,11,1,27,8.601112228176064e-07
2023-01-03,00:15,24,11,2,55,8.601112228176064e-07
2023-01-02,06:30,24,11,1,65,8.601112228176064e-07
2023-01-13,04:45,24,11,2,16,8.601112228176064e-07
2023-01-15,12:00,24,11,2,53,8.601112228176064e-07
2023-01-14,17:45,24,11,1,57,8.601112228176064e-07
2023-01-04,19:15,24,11,1,32,8.601112228176064e-07
2023-01-12,02:15,24,11,2,62,8.601112228176064e-07
2023-01-17,02:00,24,11,2,32,8.601112228176064e-07
2023-01-01,03:30,25,0,1,13,5.866030515450621e-07
2023-01-30,08:00,25,0,2,30,5.866030515450621e-07
2023-01-21,02:15,25,0,1,29,5.866030515450621e-07
2023-01-14,12:15,25,0,2,14,5.866030515450621e-07
2023-01-26,14:30,25,0,2,24,5.866030515450621e-07
2023-01-25,23:45,25,0,2,28,5.866030515450621e-07
2023-01-02,05:45,25,0,2,16,5.866030515450621e-07
2023-01-25,10:15,25,0,2,17,5.866030515450621e-07
2023-01-28,06:15,25,0,2,24,5.866030515450621e-07
2023-01-02,03:15,25,0,2,27,5.866030515450621e-07
2023-01-15,13:45,25,0,2,22,5.866030515450621e-07
2023-01-08,12:15,25,0,2,29,5.866030515450621e-07
2023-01-08,01:45,25,1,2,35,5.866030515450621e-07
2023-01-13,22:30,25,1,2,51,5.866030515450621e-07
2023-01-12,06:30,25,1,2,63,5.866030515450621e-07
2023-01-28,00:00,25,1,2,35,5.866030515450621e-07
2023-01-22,07:30,25,2,1,46,5.866030515450621e-07
2023-01-21,13:45,25,2,1,36,5.866030515450621e-07
2023-01-25,22:00,25,2,2,44,5.866030515450621e-07
2023-01-04,17:15,25,2,1,22,5.866030515450621e-07
2023-01-28,11:30,25,2,2,26,5.866030515450621e-07
2023-01-15,15:30,25,2,2,20,5.866030515450621e-07
2023-01-05,09:00,25,3,1,57,5.866030515450621e-07
2023-01-17,00:15,25,3,2,57,5.866030515450621e-07
2023-01-27,05:30,25,3,2,31,5.866030515450621e-07
2023-01-02,05:45,25,3,2,42,5.866030515450621e-07
2023-01-23,04:30,25,3,2,26,5.866030515450621e-07
2023-01-27,14:15,25,3,2,41,5.866030515450621e-07
2023-01-12,14:45,25,3,2,43,5.866030515450621e-07
2023-01-15,16:00,25,3,1,53,5.866030515450621e-07
2023-01-14,00:15,25,3,1,25,5.866030515450621e-07
2023-01-10,10:30,25,3,2,43,5.866030515450621e-07
2023-01-04,10:15,25,3,1,40,5.866030515450621e-07
2023-01-03,19:45,25,3,1,50,5.866030515450621e-07
2023-01-26,16:45,25,3,1,50,5.866030515450621e-07
